Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
43820, 0.0000000, 0.0000000, 0.0, 44.2009963, 12.0633802, 0.4, 1.5, 10.0, 5059383.50, 197.04, 44.2010040, 12.0633821, 3344
44376, 0.0000000, 0.0000000, 0.0, 44.2010040, 12.0633859, 0.6, 1.4, 10.0, 5059384.00, 197.04, 44.2010116, 12.0633878, 3344
44935, 0.0000000, 0.0000000, 0.0, 44.2010116, 12.0633916, 0.7, 1.7, 9.0, 5059385.50, 197.04, 44.2010192, 12.0633935, 3352
45471, 0.0000000, 0.0000000, 0.0, 44.2010192, 12.0633964, 1.2, 1.5, 10.0, 5059386.50, 197.04, 44.2010269, 12.0633983, 3344
46012, 0.0000000, 0.0000000, 0.0, 44.2010231, 12.0634021, 0.7, 1.6, 11.0, 5059386.50, 197.04, 44.2010307, 12.0634040, 3360
46548, 0.0000000, 0.0000000, 0.0, 44.2010345, 12.0634088, 0.8, 1.7, 9.0, 5059388.00, 197.04, 44.2010421, 12.0634107, 3348
47090, 0.0000000, 0.0000000, 0.0, 44.2010421, 12.0634164, 0.8, 1.7, 9.0, 5059389.00, 197.04, 44.2010498, 12.0634183, 3348
47651, 0.0000000, 0.0000000, 0.0, 44.2010459, 12.0634212, 0.6, 1.7, 9.0, 5059390.00, 197.04, 44.2010536, 12.0634231, 3352
48217, 0.0000000, 0.0000000, 0.0, 44.2010574, 12.0634269, 0.8, 1.5, 10.0, 5059391.50, 197.04, 44.2010650, 12.0634288, 3352
48769, 0.0000000, 0.0000000, 0.0, 44.2010612, 12.0634317, 0.5, 1.6, 9.0, 5059391.50, 197.04, 44.2010688, 12.0634336, 3348
49311, 0.0000000, 0.0000000, 0.0, 44.2010726, 12.0634384, 0.5, 1.7, 10.0, 5059393.00, 197.04, 44.2010803, 12.0634403, 3348
49857, 0.0000000, 0.0000000, 0.0, 44.2010765, 12.0634431, 0.7, 1.6, 10.0, 5059394.00, 197.04, 44.2010841, 12.0634450, 3348
50387, 0.0000000, 0.0000000, 0.0, 44.2010803, 12.0634489, 0.7, 1.5, 10.0, 5059394.00, 197.04, 44.2010879, 12.0634508, 3344
51601, 0.0000000, 0.0000000, 0.0, 44.2010993, 12.0634613, 0.5, 1.5, 9.0, 5059396.00, 197.04, 44.2011070, 12.0634632, 3444
52094, 0.0000000, 0.0000000, 0.0, 44.2011070, 12.0634679, 0.6, 1.6, 10.0, 5059397.50, 197.04, 44.2011146, 12.0634698, 3348
53727, 0.0000000, 0.0000000, 0.0, 44.2011260, 12.0634841, 0.3, 1.6, 9.0, 5059399.50, 197.04, 44.2011337, 12.0634860, 3352
54289, 0.0000000, 0.0000000, 0.0, 44.2011337, 12.0634908, 0.5, 1.6, 10.0, 5059401.00, 197.04, 44.2011413, 12.0634927, 3344
54850, 0.0000000, 0.0000000, 0.0, 44.2011413, 12.0634946, 0.1, 1.6, 10.0, 5059401.50, 197.04, 44.2011489, 12.0634965, 3352
55393, 0.0000000, 0.0000000, 0.0, 44.2011451, 12.0635004, 0.9, 1.6, 10.0, 5059402.00, 197.04, 44.2011528, 12.0635023, 3352
55926, 0.0000000, 0.0000000, 0.0, 44.2011528, 12.0635061, 0.9, 1.5, 12.0, 5059403.50, 197.04, 44.2011604, 12.0635080, 3352
56468, 0.0000000, 0.0000000, 0.0, 44.2011604, 12.0635108, 0.3, 1.4, 14.0, 5059404.00, 197.04, 44.2011680, 12.0635128, 3344
57029, 0.0000000, 0.0000000, 0.0, 44.2011604, 12.0635166, 0.4, 1.2, 14.0, 5059404.00, 197.04, 44.2011642, 12.0635185, 3348
57586, 0.0000000, 0.0000000, 0.0, 44.2011718, 12.0635213, 0.6, 1.3, 10.0, 5059405.50, 197.04, 44.2011795, 12.0635232, 3468
58126, 0.0000000, 0.0000000, 0.0, 44.2011795, 12.0635280, 0.6, 1.4, 10.0, 5059406.50, 197.04, 44.2011871, 12.0635299, 3348
58668, 0.0000000, 0.0000000, 0.0, 44.2011795, 12.0635309, 0.8, 1.5, 9.0, 5059406.50, 197.04, 44.2011871, 12.0635328, 3348
59207, 0.0000000, 0.0000000, 0.0, 44.2011871, 12.0635366, 0.8, 1.4, 9.0, 5059407.50, 197.04, 44.2011947, 12.0635375, 3348
59746, 0.0000000, 0.0000000, 0.0, 44.2011985, 12.0635423, 0.5, 1.4, 9.0, 5059409.00, 197.04, 44.2012062, 12.0635433, 3344
60849, 0.0000000, 0.0000000, 0.0, 44.2012062, 12.0635499, 0.5, 1.1, 12.0, 5059409.50, 197.04, 44.2012100, 12.0635519, 3348
61412, 0.0000000, 0.0000000, 0.0, 44.2012062, 12.0635557, 0.3, 0.9, 27.0, 5059410.00, 197.04, 44.2012100, 12.0635585, 3348
61952, 0.0000000, 0.0000000, 0.0, 44.2012062, 12.0635566, 0.4, 0.3, 33.0, 5059410.00, 197.04, 44.2012062, 12.0635576, 3348
