timeStamp , LAT_1 , LNG_1 , REL_ALT_1 , lat , lon , alt , speed , heading , DIST , CRS , latP , lonP , executionTime
5774, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -2.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3248
6325, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.6, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3240
6865, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.6, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3240
7456, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3236
8009, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3240
8588, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3240
9614, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
10173, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
10725, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 359.0, 0.00, 0.00, 0.0000038, 0.0000000, 3180
11295, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
11827, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
12405, 0.0000000, 0.0000000, 0.0, 44.2006187, 12.0630626, -0.3, 0.0, 0.0, 5059336.00, 197.04, 44.2006187, 12.0630626, 3304
12926, 0.0000000, 0.0000000, 0.0, 44.2006225, 12.0630626, -0.3, 0.0, 0.0, 5059336.00, 197.04, 44.2006225, 12.0630626, 3300
13492, 0.0000000, 0.0000000, 0.0, 44.2006225, 12.0630636, -0.3, 0.1, 0.0, 5059336.00, 197.04, 44.2006225, 12.0630636, 3308
14033, 0.0000000, 0.0000000, 0.0, 44.2006225, 12.0630645, -0.3, 0.0, 0.0, 5059336.00, 197.04, 44.2006225, 12.0630645, 3300
14604, 0.0000000, 0.0000000, 0.0, 44.2006225, 12.0630645, -0.3, 0.0, 0.0, 5059336.00, 197.04, 44.2006225, 12.0630645, 3304
15141, 0.0000000, 0.0000000, 0.0, 44.2006225, 12.0630645, -0.2, 0.0, 0.0, 5059336.00, 197.04, 44.2006225, 12.0630645, 3300
15696, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630645, -0.4, 0.0, 359.0, 5059336.00, 197.04, 44.2006263, 12.0630645, 3372
16241, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630645, -0.3, 0.0, 359.0, 5059336.00, 197.04, 44.2006263, 12.0630645, 3352
16797, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630655, -0.3, 0.0, 359.0, 5059336.00, 197.04, 44.2006263, 12.0630655, 3372
17341, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630655, -0.5, 0.0, 359.0, 5059336.00, 197.04, 44.2006263, 12.0630655, 3376
17896, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630664, -0.7, 0.0, 359.0, 5059336.00, 197.04, 44.2006263, 12.0630664, 3372
18984, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630674, -0.5, 0.0, 359.0, 5059336.50, 197.04, 44.2006263, 12.0630674, 3372
19551, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630683, -0.4, 0.0, 359.0, 5059336.50, 197.04, 44.2006263, 12.0630683, 3344
20107, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630693, -0.3, 0.0, 359.0, 5059336.50, 197.04, 44.2006263, 12.0630693, 3368
20678, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630693, -0.4, 0.0, 359.0, 5059336.50, 197.04, 44.2006263, 12.0630693, 3468
21283, 0.0000000, 0.0000000, 0.0, 44.2006263, 12.0630702, -0.6, 0.0, 359.0, 5059336.50, 197.04, 44.2006263, 12.0630702, 3368
22300, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630712, -0.8, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630712, 3372
22835, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630722, -0.5, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630722, 3352
23406, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630722, -0.7, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630722, 3372
23964, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630731, -0.6, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630731, 3372
24504, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630731, -0.9, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630731, 3344
25044, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630741, -0.9, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630741, 3368
25603, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630741, -1.1, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630741, 3368
26144, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630741, -1.1, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630741, 3344
26677, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630741, -1.1, 0.0, 359.0, 5059337.00, 197.04, 44.2006301, 12.0630741, 3368
27226, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0630750, -1.3, 0.0, 0.0, 5059337.00, 197.04, 44.2006301, 12.0630750, 3300
27758, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630750, -1.4, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630750, 3304
28308, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630760, -1.5, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630760, 3300
28834, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630769, -1.4, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630769, 3292
29400, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630779, -1.0, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630779, 3308
29939, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630788, -0.9, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630788, 3304
30476, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630788, -1.0, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630788, 3304
31020, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630788, -1.0, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630788, 3304
31557, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630798, -1.0, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630798, 3308
32656, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630817, -0.5, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630817, 3428
33214, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630836, -0.2, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630836, 3304
33835, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630846, -0.0, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630846, 3428
34713, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0630846, 0.2, 0.0, 0.0, 5059337.50, 197.04, 44.2006340, 12.0630846, 3304
35275, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630865, 0.2, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630865, 3308
35832, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630874, 0.1, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630874, 3300
36419, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630884, 0.0, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630884, 3300
36980, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630893, -0.4, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630893, 3300
37519, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630903, -0.8, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630903, 3308
38073, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630912, -0.9, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630912, 3300
39177, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0630941, -1.4, 0.0, 0.0, 5059338.50, 197.04, 44.2006378, 12.0630941, 3304
39776, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630950, -0.9, 0.1, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630950, 3432
40292, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630970, 0.0, 0.0, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630970, 3304
40883, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630979, -1.8, 0.0, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630979, 3304
41413, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630989, -1.9, 0.0, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630989, 3300
41976, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630989, -0.9, 0.0, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630989, 3304
42564, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0630998, -1.0, 0.0, 0.0, 5059339.00, 197.04, 44.2006416, 12.0630998, 3304
43111, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631008, -0.4, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631008, 3308
43673, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631017, -0.7, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631017, 3300
44219, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631027, -0.5, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631027, 3304
44759, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631036, 0.6, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631036, 3300
45328, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631036, -0.6, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631036, 3304
45852, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631046, -0.1, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631046, 3308
46418, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631055, -0.2, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631055, 3304
46974, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631065, -0.5, 0.1, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631065, 3300
47532, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631074, -0.8, 0.0, 0.0, 5059339.00, 197.04, 44.2006454, 12.0631074, 3308
48072, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631084, -1.4, 0.0, 0.0, 5059339.50, 197.04, 44.2006454, 12.0631084, 3304
48633, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631093, -1.2, 0.0, 0.0, 5059339.50, 197.04, 44.2006454, 12.0631093, 3308
49192, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631093, -1.0, 0.0, 0.0, 5059339.50, 197.04, 44.2006454, 12.0631093, 3304
49753, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631093, -0.9, 0.0, 0.0, 5059340.50, 197.04, 44.2006492, 12.0631093, 3308
50290, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631093, -0.5, 0.0, 0.0, 5059340.50, 197.04, 44.2006492, 12.0631093, 3288
50851, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631093, -0.6, 0.0, 0.0, 5059340.50, 197.04, 44.2006492, 12.0631093, 3304
51432, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631093, -0.5, 0.0, 0.0, 5059340.50, 197.04, 44.2006492, 12.0631093, 3300
52000, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631093, -0.5, 0.0, 0.0, 5059340.50, 197.04, 44.2006492, 12.0631093, 3300
52592, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631084, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006530, 12.0631084, 3436
53080, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631084, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006530, 12.0631084, 3312
53617, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631074, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006530, 12.0631074, 3312
54179, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631074, -0.3, 0.0, 0.0, 5059341.00, 197.04, 44.2006530, 12.0631074, 3304
54731, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631074, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006530, 12.0631074, 3304
55812, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631065, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631065, 3304
56352, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631065, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631065, 3308
56890, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631065, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631065, 3296
57432, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631065, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631065, 3300
57973, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631065, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631065, 3300
58531, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631074, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631074, 3300
59089, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631074, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631074, 3304
59650, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631074, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631074, 3424
60211, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631084, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631084, 3300
60751, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631093, -0.6, 0.0, 0.0, 5059341.50, 197.04, 44.2006607, 12.0631093, 3308
61308, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631093, -0.5, 0.0, 0.0, 5059341.50, 197.04, 44.2006607, 12.0631093, 3304
61911, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631093, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631093, 3420
62458, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631103, -0.4, 0.0, 0.0, 5059341.50, 197.04, 44.2006607, 12.0631103, 3428
62997, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631113, -0.6, 0.0, 0.0, 5059341.50, 197.04, 44.2006607, 12.0631113, 3432
63529, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631122, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631122, 3424
64096, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631132, -0.7, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631132, 3304
64635, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631141, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631141, 3312
65178, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631141, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631141, 3304
65889, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631151, -0.6, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631151, 3308
66428, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631170, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631170, 3300
66836, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631179, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631179, 3304
67390, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631189, -0.3, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631189, 3300
67929, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631189, -0.3, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631189, 3300
68488, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631208, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631208, 3304
69028, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631208, -0.5, 0.1, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631208, 3304
69573, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631227, -0.4, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631227, 3300
70649, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631237, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631237, 3432
71190, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631246, -0.5, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631246, 3300
71772, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631256, -0.8, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631256, 3304
72309, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631256, -0.9, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631256, 3300
72869, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631265, -1.1, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631265, 3304
73410, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631265, -1.1, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631265, 3308
73971, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631275, -1.2, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631275, 3304
74508, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631275, -1.3, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631275, 3304
75069, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631275, -1.1, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631275, 3304
75608, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631284, -0.9, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631284, 3292
76148, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631284, -1.3, 0.0, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631284, 3304
76707, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631284, -1.9, 0.1, 0.0, 5059341.00, 197.04, 44.2006568, 12.0631284, 3304
77288, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631294, -1.9, 0.1, 0.0, 5059342.50, 197.04, 44.2006607, 12.0631294, 3304
