Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
86129, 0.0000000, 0.0000000, 0.0, 44.2008476, 12.0632982, -0.7, 4.0, 31.0, 5059366.00, 197.04, 44.2008628, 12.0633106, 3356
86688, 0.0000000, 0.0000000, 0.0, 44.2008666, 12.0633144, -0.6, 4.0, 31.0, 5059368.00, 197.04, 44.2008819, 12.0633268, 3480
87226, 0.0000000, 0.0000000, 0.0, 44.2008819, 12.0633287, -0.6, 3.9, 30.0, 5059370.50, 197.04, 44.2008972, 12.0633411, 3476
88310, 0.0000000, 0.0000000, 0.0, 44.2009162, 12.0633525, -0.9, 3.9, 28.0, 5059374.50, 197.04, 44.2009315, 12.0633640, 3480
88868, 0.0000000, 0.0000000, 0.0, 44.2009353, 12.0633668, -0.7, 4.1, 25.0, 5059377.00, 197.04, 44.2009506, 12.0633773, 3352
89406, 0.0000000, 0.0000000, 0.0, 44.2009582, 12.0633792, -0.9, 4.2, 24.0, 5059379.00, 197.04, 44.2009773, 12.0633897, 3352
89949, 0.0000000, 0.0000000, 0.0, 44.2009773, 12.0633916, -0.8, 4.1, 23.0, 5059382.00, 197.04, 44.2009925, 12.0634012, 3356
90489, 0.0000000, 0.0000000, 0.0, 44.2009887, 12.0634021, -0.8, 4.0, 27.0, 5059383.50, 197.04, 44.2010040, 12.0634136, 3356
91026, 0.0000000, 0.0000000, 0.0, 44.2010078, 12.0634164, -0.9, 4.0, 28.0, 5059386.00, 197.04, 44.2010231, 12.0634279, 3352
91592, 0.0000000, 0.0000000, 0.0, 44.2010231, 12.0634317, -0.5, 4.0, 29.0, 5059387.50, 197.04, 44.2010383, 12.0634441, 3356
92164, 0.0000000, 0.0000000, 0.0, 44.2010421, 12.0634469, -1.3, 4.0, 30.0, 5059390.00, 197.04, 44.2010574, 12.0634593, 3380
92689, 0.0000000, 0.0000000, 0.0, 44.2010536, 12.0634565, -1.0, 3.8, 31.0, 5059391.50, 197.04, 44.2010688, 12.0634689, 3356
93232, 0.0000000, 0.0000000, 0.0, 44.2010688, 12.0634717, -1.2, 3.6, 32.0, 5059392.50, 197.04, 44.2010841, 12.0634841, 3356
93768, 0.0000000, 0.0000000, 0.0, 44.2010803, 12.0634822, -1.0, 3.2, 32.0, 5059395.00, 197.04, 44.2010917, 12.0634927, 3352
94320, 0.0000000, 0.0000000, 0.0, 44.2010841, 12.0634908, -1.0, 2.6, 48.0, 5059396.00, 197.04, 44.2010917, 12.0635032, 3356
94853, 0.0000000, 0.0000000, 0.0, 44.2010803, 12.0635032, -1.5, 1.9, 89.0, 5059395.00, 197.04, 44.2010803, 12.0635147, 3356
95390, 0.0000000, 0.0000000, 0.0, 44.2010803, 12.0635089, -1.2, 1.3, 121.0, 5059396.00, 197.04, 44.2010765, 12.0635156, 3364
95934, 0.0000000, 0.0000000, 0.0, 44.2010765, 12.0635108, -1.0, 0.9, 141.0, 5059395.00, 197.04, 44.2010726, 12.0635147, 3356
97026, 0.0000000, 0.0000000, 0.0, 44.2010574, 12.0635061, -1.0, 1.5, 201.0, 5059393.00, 197.04, 44.2010498, 12.0635023, 3360
97586, 0.0000000, 0.0000000, 0.0, 44.2010498, 12.0634984, -1.0, 1.6, 215.0, 5059392.00, 197.04, 44.2010421, 12.0634927, 3368
98126, 0.0000000, 0.0000000, 0.0, 44.2010421, 12.0634918, -1.1, 1.8, 219.0, 5059391.50, 197.04, 44.2010345, 12.0634841, 3360
98686, 0.0000000, 0.0000000, 0.0, 44.2010345, 12.0634880, -1.1, 1.7, 201.0, 5059390.00, 197.04, 44.2010269, 12.0634841, 3360
99246, 0.0000000, 0.0000000, 0.0, 44.2010231, 12.0634832, -1.1, 1.9, 198.0, 5059388.50, 197.04, 44.2010154, 12.0634794, 3352
99784, 0.0000000, 0.0000000, 0.0, 44.2010154, 12.0634765, -0.9, 2.1, 205.0, 5059388.00, 197.04, 44.2010078, 12.0634708, 3352
100328, 0.0000000, 0.0000000, 0.0, 44.2010040, 12.0634717, -0.8, 2.1, 211.0, 5059386.50, 197.04, 44.2009963, 12.0634651, 3364
100866, 0.0000000, 0.0000000, 0.0, 44.2009963, 12.0634613, -0.7, 2.4, 213.0, 5059385.50, 197.04, 44.2009887, 12.0634527, 3356
101404, 0.0000000, 0.0000000, 0.0, 44.2009811, 12.0634498, -0.6, 2.6, 214.0, 5059383.50, 197.04, 44.2009696, 12.0634403, 3356
101991, 0.0000000, 0.0000000, 0.0, 44.2009658, 12.0634403, -0.7, 2.9, 208.0, 5059381.50, 197.04, 44.2009544, 12.0634317, 3360
102535, 0.0000000, 0.0000000, 0.0, 44.2009582, 12.0634336, -0.6, 3.0, 205.0, 5059380.50, 197.04, 44.2009468, 12.0634260, 3360
103072, 0.0000000, 0.0000000, 0.0, 44.2009429, 12.0634241, -0.7, 3.1, 205.0, 5059379.00, 197.04, 44.2009315, 12.0634155, 3364
103619, 0.0000000, 0.0000000, 0.0, 44.2009239, 12.0634126, -0.6, 3.3, 206.0, 5059376.50, 197.04, 44.2009124, 12.0634040, 3360
104157, 0.0000000, 0.0000000, 0.0, 44.2009048, 12.0634012, -0.8, 3.5, 208.0, 5059374.00, 197.04, 44.2008895, 12.0633907, 3364
104709, 0.0000000, 0.0000000, 0.0, 44.2008972, 12.0633916, -0.9, 3.6, 209.0, 5059373.00, 197.04, 44.2008819, 12.0633802, 3364
105251, 0.0000000, 0.0000000, 0.0, 44.2008781, 12.0633783, -1.0, 3.8, 209.0, 5059371.00, 197.04, 44.2008628, 12.0633668, 3368
105784, 0.0000000, 0.0000000, 0.0, 44.2008590, 12.0633678, -0.9, 3.8, 202.0, 5059369.00, 197.04, 44.2008438, 12.0633592, 3368
106346, 0.0000000, 0.0000000, 0.0, 44.2008361, 12.0633611, -1.0, 3.9, 197.0, 5059366.00, 197.04, 44.2008209, 12.0633544, 3356
